CountryCode,iso_code,Year,Week,Unique,RTotal
NZL_NP,NZL,2019,1,NZL12019,0.006349397
NZL_NP,NZL,2019,2,NZL22019,0.006297267
NZL_NP,NZL,2019,3,NZL32019,0.006516212
NZL_NP,NZL,2019,4,NZL42019,0.006140878
NZL_NP,NZL,2019,5,NZL52019,0.005671711
NZL_NP,NZL,2019,6,NZL62019,0.005807248
NZL_NP,NZL,2019,7,NZL72019,0.005817674
NZL_NP,NZL,2019,8,NZL82019,0.005953211
NZL_NP,NZL,2019,9,NZL92019,0.006443231
NZL_NP,NZL,2019,10,NZL102019,0.006526638
NZL_NP,NZL,2019,11,NZL112019,0.007037509
NZL_NP,NZL,2019,12,NZL122019,0.006589194
NZL_NP,NZL,2019,13,NZL132019,0.006641323
NZL_NP,NZL,2019,14,NZL142019,0.006672601
NZL_NP,NZL,2019,15,NZL152019,0.006756009
NZL_NP,NZL,2019,16,NZL162019,0.007193898
NZL_NP,NZL,2019,17,NZL172019,0.006641323
NZL_NP,NZL,2019,18,NZL182019,0.006641323
NZL_NP,NZL,2019,19,NZL192019,0.006974953
NZL_NP,NZL,2019,20,NZL202019,0.006568342
NZL_NP,NZL,2019,21,NZL212019,0.007319009
NZL_NP,NZL,2019,22,NZL222019,0.007558806
NZL_NP,NZL,2019,23,NZL232019,0.007569232
NZL_NP,NZL,2019,24,NZL242019,0.007308583
NZL_NP,NZL,2019,25,NZL252019,0.007506676
NZL_NP,NZL,2019,26,NZL262019,0.007923714
NZL_NP,NZL,2019,27,NZL272019,0.007756899
NZL_NP,NZL,2019,28,NZL282019,0.008299048
NZL_NP,NZL,2019,29,NZL292019,0.007673491
NZL_NP,NZL,2019,30,NZL302019,0.007590084
NZL_NP,NZL,2019,31,NZL312019,0.007642214
NZL_NP,NZL,2019,32,NZL322019,0.00788201
NZL_NP,NZL,2019,33,NZL332019,0.00721475
NZL_NP,NZL,2019,34,NZL342019,0.006985379
NZL_NP,NZL,2019,35,NZL352019,0.007277306
NZL_NP,NZL,2019,36,NZL362019,0.00693325
NZL_NP,NZL,2019,37,NZL372019,0.00726688
NZL_NP,NZL,2019,38,NZL382019,0.006964527
NZL_NP,NZL,2019,39,NZL392019,0.007100065
NZL_NP,NZL,2019,40,NZL402019,0.007173046
NZL_NP,NZL,2019,41,NZL412019,0.007433695
NZL_NP,NZL,2019,42,NZL422019,0.006349397
NZL_NP,NZL,2019,43,NZL432019,0.006380675
NZL_NP,NZL,2019,44,NZL442019,0.006735157
NZL_NP,NZL,2019,45,NZL452019,0.006370249
NZL_NP,NZL,2019,46,NZL462019,0.006464082
NZL_NP,NZL,2019,47,NZL472019,0.006099175
NZL_NP,NZL,2019,48,NZL482019,0.006672601
NZL_NP,NZL,2019,49,NZL492019,0.005953211
NZL_NP,NZL,2019,50,NZL502019,0.006651749
NZL_NP,NZL,2019,51,NZL512019,0.00621386
NZL_NP,NZL,2019,52,NZL522019,0.005890656
NZL_NP,NZL,2020,1,NZL12020,0.006053359
NZL_NP,NZL,2020,2,NZL22020,0.00596102
NZL_NP,NZL,2020,3,NZL32020,0.006576615
NZL_NP,NZL,2020,4,NZL42020,0.006258558
NZL_NP,NZL,2020,5,NZL52020,0.006309857
NZL_NP,NZL,2020,6,NZL62020,0.006032839
NZL_NP,NZL,2020,7,NZL72020,0.006340637
NZL_NP,NZL,2020,8,NZL82020,0.006381677
NZL_NP,NZL,2020,9,NZL92020,0.006104659
NZL_NP,NZL,2020,10,NZL102020,0.006268818
NZL_NP,NZL,2020,11,NZL112020,0.006166218
NZL_NP,NZL,2020,12,NZL122020,0.006350897
NZL_NP,NZL,2020,13,NZL132020,0.006289337
NZL_NP,NZL,2020,14,NZL142020,0.006443236
NZL_NP,NZL,2020,15,NZL152020,0.006679215
NZL_NP,NZL,2020,16,NZL162020,0.006802334
NZL_NP,NZL,2020,17,NZL172020,0.006494536
NZL_NP,NZL,2020,18,NZL182020,0.005755821
NZL_NP,NZL,2020,19,NZL192020,0.006453496
NZL_NP,NZL,2020,20,NZL202020,0.006330377
NZL_NP,NZL,2020,21,NZL212020,0.006238038
NZL_NP,NZL,2020,22,NZL222020,0.006186738
NZL_NP,NZL,2020,23,NZL232020,0.006391937
NZL_NP,NZL,2020,24,NZL242020,0.006586875
NZL_NP,NZL,2020,25,NZL252020,0.006597135
NZL_NP,NZL,2020,26,NZL262020,0.006371417
NZL_NP,NZL,2020,27,NZL272020,0.006340637
NZL_NP,NZL,2020,28,NZL282020,0.006330377
NZL_NP,NZL,2020,29,NZL292020,0.007110132
NZL_NP,NZL,2020,30,NZL302020,0.007007533
NZL_NP,NZL,2020,31,NZL312020,0.006935713
NZL_NP,NZL,2020,32,NZL322020,0.006597135
NZL_NP,NZL,2020,33,NZL332020,0.006515056
NZL_NP,NZL,2020,34,NZL342020,0.006720255
NZL_NP,NZL,2020,35,NZL352020,0.006166218
NZL_NP,NZL,2020,36,NZL362020,0.006463756
NZL_NP,NZL,2020,37,NZL372020,0.006391937
NZL_NP,NZL,2020,38,NZL382020,0.006217518
NZL_NP,NZL,2020,39,NZL392020,0.006268818
NZL_NP,NZL,2020,40,NZL402020,0.006679215
NZL_NP,NZL,2020,41,NZL412020,0.006248298
NZL_NP,NZL,2020,42,NZL422020,0.006309857
NZL_NP,NZL,2020,43,NZL432020,0.007069092
NZL_NP,NZL,2020,44,NZL442020,0.005991799
NZL_NP,NZL,2020,45,NZL452020,0.006474016
NZL_NP,NZL,2020,46,NZL462020,0.006012319
NZL_NP,NZL,2020,47,NZL472020,0.006279077
NZL_NP,NZL,2020,48,NZL482020,0.006668955
NZL_NP,NZL,2020,49,NZL492020,0.006597135
NZL_NP,NZL,2020,50,NZL502020,0.006566356
NZL_NP,NZL,2020,51,NZL512020,0.006874153
NZL_NP,NZL,2020,52,NZL522020,0.006412457
NZL_NP,NZL,2020,53,NZL532020,0.006925453
NZL_NP,NZL,2021,1,NZL12021,0.006813081
NZL_NP,NZL,2021,2,NZL22021,0.00640633
NZL_NP,NZL,2021,3,NZL32021,0.006701225
NZL_NP,NZL,2021,4,NZL42021,0.006131773
NZL_NP,NZL,2021,5,NZL52021,0.006528356
NZL_NP,NZL,2021,6,NZL62021,0.006579199
NZL_NP,NZL,2021,7,NZL72021,0.006009748
NZL_NP,NZL,2021,8,NZL82021,0.006131773
NZL_NP,NZL,2021,9,NZL92021,0.006497849
NZL_NP,NZL,2021,10,NZL102021,0.006284305
NZL_NP,NZL,2021,11,NZL112021,0.00640633
NZL_NP,NZL,2021,12,NZL122021,0.006477512
NZL_NP,NZL,2021,13,NZL132021,0.0069046
NZL_NP,NZL,2021,14,NZL142021,0.006416499
NZL_NP,NZL,2021,15,NZL152021,0.006396161
NZL_NP,NZL,2021,16,NZL162021,0.006508018
NZL_NP,NZL,2021,17,NZL172021,0.006985951
NZL_NP,NZL,2021,18,NZL182021,0.006670718
NZL_NP,NZL,2021,19,NZL192021,0.00648768
NZL_NP,NZL,2021,20,NZL202021,0.006914769
NZL_NP,NZL,2021,21,NZL212021,0.006691056
NZL_NP,NZL,2021,22,NZL222021,0.006935107
NZL_NP,NZL,2021,23,NZL232021,0.006965613
NZL_NP,NZL,2021,24,NZL242021,0.007504558
NZL_NP,NZL,2021,25,NZL252021,0.006762237
NZL_NP,NZL,2021,26,NZL262021,0.006731731
NZL_NP,NZL,2021,27,NZL272021,0.007555402
NZL_NP,NZL,2021,28,NZL282021,0.007748609
NZL_NP,NZL,2021,29,NZL292021,0.007667259
NZL_NP,NZL,2021,30,NZL302021,0.007687596
NZL_NP,NZL,2021,31,NZL312021,0.007931647
NZL_NP,NZL,2021,32,NZL322021,0.008002828
NZL_NP,NZL,2021,33,NZL332021,0.007840128
NZL_NP,NZL,2021,34,NZL342021,0.007168989
NZL_NP,NZL,2021,35,NZL352021,0.007474052
NZL_NP,NZL,2021,36,NZL362021,0.00724017
NZL_NP,NZL,2021,37,NZL372021,0.006538524
NZL_NP,NZL,2021,38,NZL382021,0.006650381
NZL_NP,NZL,2021,39,NZL392021,0.006569031
NZL_NP,NZL,2021,40,NZL402021,0.006538524
NZL_NP,NZL,2021,41,NZL412021,0.006609706
NZL_NP,NZL,2021,42,NZL422021,0.006894432
NZL_NP,NZL,2021,43,NZL432021,0.00648768
NZL_NP,NZL,2021,44,NZL442021,0.006599537
NZL_NP,NZL,2021,45,NZL452021,0.0067419
NZL_NP,NZL,2021,46,NZL462021,0.006782575
NZL_NP,NZL,2021,47,NZL472021,0.006457174
NZL_NP,NZL,2021,48,NZL482021,0.006436837
NZL_NP,NZL,2021,49,NZL492021,0.006772406
NZL_NP,NZL,2021,50,NZL502021,0.006131773
NZL_NP,NZL,2021,51,NZL512021,0.007148651
NZL_NP,NZL,2021,52,NZL522021,0.006335149
NZL_NP,NZL,2022,1,NZL12022,0.006853666
NZL_NP,NZL,2022,2,NZL22022,0.006175386
NZL_NP,NZL,2022,3,NZL32022,0.006408228
NZL_NP,NZL,2022,4,NZL42022,0.006549958
NZL_NP,NZL,2022,5,NZL52022,0.006681565
NZL_NP,NZL,2022,6,NZL62022,0.006904284
NZL_NP,NZL,2022,7,NZL72022,0.006489217
NZL_NP,NZL,2022,8,NZL82022,0.006347487
NZL_NP,NZL,2022,9,NZL92022,0.006934655
NZL_NP,NZL,2022,10,NZL102022,0.007410463
NZL_NP,NZL,2022,11,NZL112022,0.007855901
NZL_NP,NZL,2022,12,NZL122022,0.007592687
NZL_NP,NZL,2022,13,NZL132022,0.007623058
NZL_NP,NZL,2022,14,NZL142022,0.007076385
NZL_NP,NZL,2022,15,NZL152022,0.0076838
NZL_NP,NZL,2022,16,NZL162022,0.00757244
NZL_NP,NZL,2022,17,NZL172022,0.007218115
NZL_NP,NZL,2022,18,NZL182022,0.007218115
NZL_NP,NZL,2022,19,NZL192022,0.008068496
NZL_NP,NZL,2022,20,NZL202022,0.0076838
NZL_NP,NZL,2022,21,NZL212022,0.008230473
NZL_NP,NZL,2022,22,NZL222022,0.007997631
NZL_NP,NZL,2022,23,NZL232022,0.007855901
NZL_NP,NZL,2022,24,NZL242022,0.008686034
NZL_NP,NZL,2022,25,NZL252022,0.008382327
NZL_NP,NZL,2022,26,NZL262022,0.008078619
NZL_NP,NZL,2022,27,NZL272022,0.008524057
NZL_NP,NZL,2022,28,NZL282022,0.008989742
NZL_NP,NZL,2022,29,NZL292022,0.008635417
NZL_NP,NZL,2022,30,NZL302022,0.009799629
NZL_NP,NZL,2022,31,NZL312022,0.008574675
NZL_NP,NZL,2022,32,NZL322022,0.007704047
NZL_NP,NZL,2022,33,NZL332022,0.008392451
NZL_NP,NZL,2022,34,NZL342022,0.007663553
NZL_NP,NZL,2022,35,NZL352022,0.007693923
NZL_NP,NZL,2022,36,NZL362022,0.007653429
NZL_NP,NZL,2022,37,NZL372022,0.007137126
NZL_NP,NZL,2022,38,NZL382022,0.007633182
NZL_NP,NZL,2022,39,NZL392022,0.007056138
NZL_NP,NZL,2022,40,NZL402022,0.007207991
NZL_NP,NZL,2022,41,NZL412022,0.007096632
NZL_NP,NZL,2022,42,NZL422022,0.007592687
NZL_NP,NZL,2022,43,NZL432022,0.007177621
NZL_NP,NZL,2022,44,NZL442022,0.007218115
NZL_NP,NZL,2022,45,NZL452022,0.006782801
NZL_NP,NZL,2022,46,NZL462022,0.006762554
NZL_NP,NZL,2022,47,NZL472022,0.007390216
NZL_NP,NZL,2022,48,NZL482022,0.006387981
NZL_NP,NZL,2022,49,NZL492022,0.007177621
NZL_NP,NZL,2022,50,NZL502022,0.007461081
NZL_NP,NZL,2022,51,NZL512022,0.006924531
NZL_NP,NZL,2022,52,NZL522022,0.007238362
NZL_NP,NZL,2023,1,NZL12023,0.007580557
NZL_NP,NZL,2023,2,NZL22023,0.006743873
NZL_NP,NZL,2023,3,NZL32023,0.007318464
NZL_NP,NZL,2023,4,NZL42023,0.007016048
NZL_NP,NZL,2023,5,NZL52023,0.006441458
NZL_NP,NZL,2023,6,NZL62023,0.006391055
NZL_NP,NZL,2023,7,NZL72023,0.006995887
NZL_NP,NZL,2023,8,NZL82023,0.006834598
NZL_NP,NZL,2023,9,NZL92023,0.006824518
NZL_NP,NZL,2023,10,NZL102023,0.006895081
NZL_NP,NZL,2023,11,NZL112023,0.006461619
NZL_NP,NZL,2023,12,NZL122023,0.006784196
NZL_NP,NZL,2023,13,NZL132023,0.007106772
NZL_NP,NZL,2023,14,NZL142023,0.007278141
NZL_NP,NZL,2023,15,NZL152023,0.006844679
NZL_NP,NZL,2023,16,NZL162023,0.007429349
NZL_NP,NZL,2023,17,NZL172023,0.006602746
NZL_NP,NZL,2023,18,NZL182023,0.006632988
NZL_NP,NZL,2023,19,NZL192023,0.007227739
NZL_NP,NZL,2023,20,NZL202023,0.007570477
NZL_NP,NZL,2023,21,NZL212023,0.00763096
NZL_NP,NZL,2023,22,NZL222023,0.007358786
NZL_NP,NZL,2023,23,NZL232023,0.007550316
POL,POL,2017,1,POL12017,0.012553376
POL,POL,2017,2,POL22017,0.013833201
POL,POL,2017,3,POL32017,0.013359693
POL,POL,2017,4,POL42017,0.013455747
POL,POL,2017,5,POL52017,0.013631622
POL,POL,2017,6,POL62017,0.012760367
POL,POL,2017,7,POL72017,0.012474909
POL,POL,2017,8,POL82017,0.012247625
POL,POL,2017,9,POL92017,0.01134796
POL,POL,2017,10,POL102017,0.010778397
POL,POL,2017,11,POL112017,0.010429354
POL,POL,2017,12,POL122017,0.010331947
POL,POL,2017,13,POL132017,0.010395532
POL,POL,2017,14,POL142017,0.009965316
POL,POL,2017,15,POL152017,0.010066782
POL,POL,2017,16,POL162017,0.01011278
POL,POL,2017,17,POL172017,0.010100604
POL,POL,2017,18,POL182017,0.009991021
POL,POL,2017,19,POL192017,0.009551335
POL,POL,2017,20,POL202017,0.009670388
POL,POL,2017,21,POL212017,0.009570275
POL,POL,2017,22,POL222017,0.00960545
POL,POL,2017,23,POL232017,0.009324051
POL,POL,2017,24,POL242017,0.009240172
POL,POL,2017,25,POL252017,0.009815146
POL,POL,2017,26,POL262017,0.009501278
POL,POL,2017,27,POL272017,0.009068357
POL,POL,2017,28,POL282017,0.009218526
POL,POL,2017,29,POL292017,0.009727209
POL,POL,2017,30,POL302017,0.009466103
POL,POL,2017,31,POL312017,0.010226422
POL,POL,2017,32,POL322017,0.00933758
POL,POL,2017,33,POL332017,0.009278053
POL,POL,2017,34,POL342017,0.008923598
POL,POL,2017,35,POL352017,0.009433634
POL,POL,2017,36,POL362017,0.009440399
POL,POL,2017,37,POL372017,0.009729915
POL,POL,2017,38,POL382017,0.009817852
POL,POL,2017,39,POL392017,0.010168248
POL,POL,2017,40,POL402017,0.010856864
POL,POL,2017,41,POL412017,0.01054976
POL,POL,2017,42,POL422017,0.010303536
POL,POL,2017,43,POL432017,0.010207482
POL,POL,2017,44,POL442017,0.010273773
POL,POL,2017,45,POL452017,0.009946376
POL,POL,2017,46,POL462017,0.010152014
POL,POL,2017,47,POL472017,0.01053082
POL,POL,2017,48,POL482017,0.010245362
POL,POL,2017,49,POL492017,0.010555172
POL,POL,2017,50,POL502017,0.010752693
POL,POL,2017,51,POL512017,0.010837924
POL,POL,2017,52,POL522017,0.011416957
POL,POL,2018,1,POL12018,0.011329373
POL,POL,2018,2,POL22018,0.010931519
POL,POL,2018,3,POL32018,0.011690689
POL,POL,2018,4,POL42018,0.011899089
POL,POL,2018,5,POL52018,0.012161619
POL,POL,2018,6,POL62018,0.012298297
POL,POL,2018,7,POL72018,0.012352426
POL,POL,2018,8,POL82018,0.012629842
POL,POL,2018,9,POL92018,0.013348415
POL,POL,2018,10,POL102018,0.013659662
POL,POL,2018,11,POL112018,0.012817943
POL,POL,2018,12,POL122018,0.012261759
POL,POL,2018,13,POL132018,0.011758352
POL,POL,2018,14,POL142018,0.011598669
POL,POL,2018,15,POL152018,0.011118266
POL,POL,2018,16,POL162018,0.010484947
POL,POL,2018,17,POL172018,0.010263015
POL,POL,2018,18,POL182018,0.00997748
POL,POL,2018,19,POL192018,0.009893579
POL,POL,2018,20,POL202018,0.009555268
POL,POL,2018,21,POL212018,0.009890873
POL,POL,2018,22,POL222018,0.010413225
POL,POL,2018,23,POL232018,0.009712244
POL,POL,2018,24,POL242018,0.009520083
POL,POL,2018,25,POL252018,0.00956474
POL,POL,2018,26,POL262018,0.009475426
POL,POL,2018,27,POL272018,0.009950415
POL,POL,2018,28,POL282018,0.009689239
POL,POL,2018,29,POL292018,0.009713597
POL,POL,2018,30,POL302018,0.010384807
POL,POL,2018,31,POL312018,0.010835438
POL,POL,2018,32,POL322018,0.00988546
POL,POL,2018,33,POL332018,0.009269733
POL,POL,2018,34,POL342018,0.00930627
POL,POL,2018,35,POL352018,0.009383405
POL,POL,2018,36,POL362018,0.009728483
POL,POL,2018,37,POL372018,0.009664881
POL,POL,2018,38,POL382018,0.010114158
POL,POL,2018,39,POL392018,0.010011311
POL,POL,2018,40,POL402018,0.010620272
POL,POL,2018,41,POL412018,0.01024001
POL,POL,2018,42,POL422018,0.010202119
POL,POL,2018,43,POL432018,0.010493067
POL,POL,2018,44,POL442018,0.010507953
POL,POL,2018,45,POL452018,0.010303613
POL,POL,2018,46,POL462018,0.010271135
POL,POL,2018,47,POL472018,0.010432171
POL,POL,2018,48,POL482018,0.010727178
POL,POL,2018,49,POL492018,0.01095317
POL,POL,2018,50,POL502018,0.010713646
POL,POL,2018,51,POL512018,0.011045191
POL,POL,2018,52,POL522018,0.011552658
POL,POL,2019,1,POL12019,0.011737902
POL,POL,2019,2,POL22019,0.011626861
POL,POL,2019,3,POL32019,0.011781236
POL,POL,2019,4,POL42019,0.011913944
POL,POL,2019,5,POL52019,0.012677693
POL,POL,2019,6,POL62019,0.012551756
POL,POL,2019,7,POL72019,0.012513839
POL,POL,2019,8,POL82019,0.011804257
POL,POL,2019,9,POL92019,0.011672903
POL,POL,2019,10,POL102019,0.011358736
POL,POL,2019,11,POL112019,0.011081132
POL,POL,2019,12,POL122019,0.010867174
POL,POL,2019,13,POL132019,0.010555716
POL,POL,2019,14,POL142019,0.010539466
POL,POL,2019,15,POL152019,0.010425717
POL,POL,2019,16,POL162019,0.010467696
POL,POL,2019,17,POL172019,0.010944362
POL,POL,2019,18,POL182019,0.010135925
POL,POL,2019,19,POL192019,0.010158946
POL,POL,2019,20,POL202019,0.010068217
POL,POL,2019,21,POL212019,0.010272696
POL,POL,2019,22,POL222019,0.010081759
POL,POL,2019,23,POL232019,0.010787279
POL,POL,2019,24,POL242019,0.01115832
POL,POL,2019,25,POL252019,0.009726967
POL,POL,2019,26,POL262019,0.009955821
POL,POL,2019,27,POL272019,0.009579363
POL,POL,2019,28,POL282019,0.009632176
POL,POL,2019,29,POL292019,0.010073634
POL,POL,2019,30,POL302019,0.010372904
POL,POL,2019,31,POL312019,0.009842071
POL,POL,2019,32,POL322019,0.00973103
POL,POL,2019,33,POL332019,0.009418218
POL,POL,2019,34,POL342019,0.009533322
POL,POL,2019,35,POL352019,0.010623425
POL,POL,2019,36,POL362019,0.009420926
POL,POL,2019,37,POL372019,0.00943853
POL,POL,2019,38,POL382019,0.010008634
POL,POL,2019,39,POL392019,0.010813008
POL,POL,2019,40,POL402019,0.010412175
POL,POL,2019,41,POL412019,0.010588216
POL,POL,2019,42,POL422019,0.01056655
POL,POL,2019,43,POL432019,0.010329571
POL,POL,2019,44,POL442019,0.010341758
POL,POL,2019,45,POL452019,0.010294363
POL,POL,2019,46,POL462019,0.0102253
POL,POL,2019,47,POL472019,0.0101928
POL,POL,2019,48,POL482019,0.010395925
POL,POL,2019,49,POL492019,0.010723633
POL,POL,2019,50,POL502019,0.010754779
POL,POL,2019,51,POL512019,0.011047278
POL,POL,2019,52,POL522019,0.010764258
POL,POL,2020,1,POL12020,0.011470327
POL,POL,2020,2,POL22020,0.011170794
POL,POL,2020,3,POL32020,0.010922765
POL,POL,2020,4,POL42020,0.01086313
POL,POL,2020,5,POL52020,0.011601796
POL,POL,2020,6,POL62020,0.011307685
POL,POL,2020,7,POL72020,0.011688538
POL,POL,2020,8,POL82020,0.011485236
POL,POL,2020,9,POL92020,0.01148117
POL,POL,2020,10,POL102020,0.011336147
POL,POL,2020,11,POL112020,0.011398493
POL,POL,2020,12,POL122020,0.011279222
POL,POL,2020,13,POL132020,0.011043392
POL,POL,2020,14,POL142020,0.010830602
POL,POL,2020,15,POL152020,0.010837378
POL,POL,2020,16,POL162020,0.011092184
POL,POL,2020,17,POL172020,0.010494475
POL,POL,2020,18,POL182020,0.01051345
POL,POL,2020,19,POL192020,0.010274908
POL,POL,2020,20,POL202020,0.010243735
POL,POL,2020,21,POL212020,0.010227471
POL,POL,2020,22,POL222020,0.010344031
POL,POL,2020,23,POL232020,0.010582573
POL,POL,2020,24,POL242020,0.010490409
POL,POL,2020,25,POL252020,0.010022813
POL,POL,2020,26,POL262020,0.009995706
POL,POL,2020,27,POL272020,0.010377915
POL,POL,2020,28,POL282020,0.009906253
POL,POL,2020,29,POL292020,0.010171902
POL,POL,2020,30,POL302020,0.010258644
POL,POL,2020,31,POL312020,0.01055411
POL,POL,2020,32,POL322020,0.010777743
POL,POL,2020,33,POL332020,0.01093903
POL,POL,2020,34,POL342020,0.010770966
POL,POL,2020,35,POL352020,0.01008787
POL,POL,2020,36,POL362020,0.01024238
POL,POL,2020,37,POL372020,0.010441616
POL,POL,2020,38,POL382020,0.011155886
POL,POL,2020,39,POL392020,0.011139621
POL,POL,2020,40,POL402020,0.011402559
POL,POL,2020,41,POL412020,0.0124516
POL,POL,2020,42,POL422020,0.013866586
POL,POL,2020,43,POL432020,0.016757547
POL,POL,2020,44,POL442020,0.019981925
POL,POL,2020,45,POL452020,0.022016305
POL,POL,2020,46,POL462020,0.021188186
POL,POL,2020,47,POL472020,0.020097129
POL,POL,2020,48,POL482020,0.018469354
POL,POL,2020,49,POL492020,0.017595153
POL,POL,2020,50,POL502020,0.016288596
POL,POL,2020,51,POL512020,0.015829132
POL,POL,2020,52,POL522020,0.016437684
POL,POL,2020,53,POL532020,0.015959246
POL,POL,2021,1,POL12021,0.015570221
POL,POL,2021,2,POL22021,0.014886532
POL,POL,2021,3,POL32021,0.014951645
POL,POL,2021,4,POL42021,0.014103815
POL,POL,2021,5,POL52021,0.013402491
POL,POL,2021,6,POL62021,0.013466247
POL,POL,2021,7,POL72021,0.013723988
POL,POL,2021,8,POL82021,0.013421482
POL,POL,2021,9,POL92021,0.013775536
POL,POL,2021,10,POL102021,0.014697974
POL,POL,2021,11,POL112021,0.015688239
POL,POL,2021,12,POL122021,0.017099028
POL,POL,2021,13,POL132021,0.018764843
POL,POL,2021,14,POL142021,0.018716008
POL,POL,2021,15,POL152021,0.017351342
POL,POL,2021,16,POL162021,0.016272903
POL,POL,2021,17,POL172021,0.015022184
POL,POL,2021,18,POL182021,0.013679222
POL,POL,2021,19,POL192021,0.013128472
POL,POL,2021,20,POL202021,0.011773301
POL,POL,2021,21,POL212021,0.01116829
POL,POL,2021,22,POL222021,0.011065194
POL,POL,2021,23,POL232021,0.011038063
POL,POL,2021,24,POL242021,0.011322934
POL,POL,2021,25,POL252021,0.011339213
POL,POL,2021,26,POL262021,0.010232286
POL,POL,2021,27,POL272021,0.01038693
POL,POL,2021,28,POL282021,0.010693505
POL,POL,2021,29,POL292021,0.009973189
POL,POL,2021,30,POL302021,0.010614827
POL,POL,2021,31,POL312021,0.010027451
POL,POL,2021,32,POL322021,0.010281121
POL,POL,2021,33,POL332021,0.010051868
POL,POL,2021,34,POL342021,0.010043729
POL,POL,2021,35,POL352021,0.010045085
POL,POL,2021,36,POL362021,0.010958028
POL,POL,2021,37,POL372021,0.01062161
POL,POL,2021,38,POL382021,0.010970237
POL,POL,2021,39,POL392021,0.011047559
POL,POL,2021,40,POL402021,0.011500639
POL,POL,2021,41,POL412021,0.011584744
POL,POL,2021,42,POL422021,0.012013407
POL,POL,2021,43,POL432021,0.012873445
POL,POL,2021,44,POL442021,0.013458108
POL,POL,2021,45,POL452021,0.014611157
POL,POL,2021,46,POL462021,0.01633259
POL,POL,2021,47,POL472021,0.017261811
POL,POL,2021,48,POL482021,0.018158476
POL,POL,2021,49,POL492021,0.01869973
POL,POL,2021,50,POL502021,0.01876213
POL,POL,2021,51,POL512021,0.018629191
POL,POL,2021,52,POL522021,0.018368737
POL,POL,2022,1,POL12022,0.016297461
POL,POL,2022,2,POL22022,0.014639609
POL,POL,2022,3,POL32022,0.013577823
POL,POL,2022,4,POL42022,0.013792353
POL,POL,2022,5,POL52022,0.014330035
POL,POL,2022,6,POL62022,0.014513335
POL,POL,2022,7,POL72022,0.014119579
POL,POL,2022,8,POL82022,0.013333423
POL,POL,2022,9,POL92022,0.012509249
POL,POL,2022,10,POL102022,0.012438644
POL,POL,2022,11,POL112022,0.011921329
POL,POL,2022,12,POL122022,0.012062538
POL,POL,2022,13,POL132022,0.012081547
POL,POL,2022,14,POL142022,0.011644341
POL,POL,2022,15,POL152022,0.011450178
POL,POL,2022,16,POL162022,0.011856155
POL,POL,2022,17,POL172022,0.011254658
POL,POL,2022,18,POL182022,0.011144677
POL,POL,2022,19,POL192022,0.010727838
POL,POL,2022,20,POL202022,0.010297421
POL,POL,2022,21,POL212022,0.01014535
POL,POL,2022,22,POL222022,0.010297421
POL,POL,2022,23,POL232022,0.010509235
POL,POL,2022,24,POL242022,0.010134487
POL,POL,2022,25,POL252022,0.01054318
POL,POL,2022,26,POL262022,0.011140604
POL,POL,2022,27,POL272022,0.009595448
POL,POL,2022,28,POL282022,0.009818124
POL,POL,2022,29,POL292022,0.010848681
POL,POL,2022,30,POL302022,0.010387035
POL,POL,2022,31,POL312022,0.010564904
POL,POL,2022,32,POL322022,0.010490226
POL,POL,2022,33,POL332022,0.011482765
POL,POL,2022,34,POL342022,0.010497015
POL,POL,2022,35,POL352022,0.009936251
POL,POL,2022,36,POL362022,0.010502446
POL,POL,2022,37,POL372022,0.010973597
POL,POL,2022,38,POL382022,0.011262804
POL,POL,2022,39,POL392022,0.012017731
POL,POL,2022,40,POL402022,0.011543865
POL,POL,2022,41,POL412022,0.011629406
POL,POL,2022,42,POL422022,0.011220713
POL,POL,2022,43,POL432022,0.010943726
POL,POL,2022,44,POL442022,0.01038975
POL,POL,2022,45,POL452022,0.010354448
POL,POL,2022,46,POL462022,0.010638225
POL,POL,2022,47,POL472022,0.010968166
POL,POL,2022,48,POL482022,0.011046917
POL,POL,2022,49,POL492022,0.011721735
POL,POL,2022,50,POL502022,0.012647742
POL,POL,2022,51,POL512022,0.013826298
POL,POL,2022,52,POL522022,0.014930175
POL,POL,2023,1,POL12023,0.014122517
POL,POL,2023,2,POL22023,0.012957759
POL,POL,2023,3,POL32023,0.01170466
POL,POL,2023,4,POL42023,0.011258871
POL,POL,2023,5,POL52023,0.011216739
POL,POL,2023,6,POL62023,0.011222175
POL,POL,2023,7,POL72023,0.011012872
POL,POL,2023,8,POL82023,0.011188198
POL,POL,2023,9,POL92023,0.011231689
POL,POL,2023,10,POL102023,0.011397501
POL,POL,2023,11,POL112023,0.011329545
POL,POL,2023,12,POL122023,0.011148783
POL,POL,2023,13,POL132023,0.010814442
POL,POL,2023,14,POL142023,0.010575239
POL,POL,2023,15,POL152023,0.010448841
POL,POL,2023,16,POL162023,0.010510001
POL,POL,2023,17,POL172023,0.010346908
POL,POL,2023,18,POL182023,0.010157992
POL,POL,2023,19,POL192023,0.010007131
POL,POL,2023,20,POL202023,0.010110423
POL,POL,2023,21,POL212023,0.010159351
POL,POL,2023,22,POL222023,0.009879374
POL,POL,2023,23,POL232023,0.010270798
PRT,PRT,2017,1,PRT12017,0.016954449
PRT,PRT,2017,2,PRT22017,0.014944697
PRT,PRT,2017,3,PRT32017,0.01450648
